difficulty,winrate,pickPolicy,carryCap,run,period,netWorth
3,1,synergy,off,23,23,18877.80
3,1,synergy,off,23,24,7108.80
3,1,synergy,off,23,25,10298.80
3,1,synergy,off,23,26,13459.50
3,1,synergy,off,23,27,15266.50
3,1,synergy,off,23,28,15643.68
3,1,synergy,off,23,29,16108.68
3,1,synergy,off,23,30,16338.68
3,1,synergy,off,23,31,21148.68
3,1,synergy,off,23,32,21054.49
3,1,synergy,off,23,33,36410.59
3,1,synergy,off,23,34,44760.59
3,1,synergy,off,23,35,44620.59
3,1,synergy,off,23,36,45385.59
3,1,synergy,off,23,37,88648.14
3,1,synergy,off,23,38,97366.27
3,1,synergy,off,23,39,92047.83
3,1,synergy,off,23,40,41755.34
3,1,synergy,off,24,1,-24980.00
3,1,synergy,off,24,2,-24968.70
3,1,synergy,off,24,3,-24969.02
3,1,synergy,off,24,4,-24942.70
3,1,synergy,off,24,5,-24942.42
3,1,synergy,off,24,6,-24868.78
3,1,synergy,off,24,7,-24196.56
3,1,synergy,off,24,8,-23486.62
3,1,synergy,off,24,9,-21385.12
3,1,synergy,off,24,10,-20799.92
3,1,synergy,off,24,11,-18044.92
3,1,synergy,off,24,12,-20968.15
3,1,synergy,off,24,13,-20883.15
3,1,synergy,off,24,14,-20133.15
3,1,synergy,off,24,15,-19071.45
3,1,synergy,off,24,16,-19036.45
3,1,synergy,off,24,17,-18881.45
3,1,synergy,off,24,18,-18164.06
3,1,synergy,off,24,19,-16626.56
3,1,synergy,off,24,20,-14828.58
3,1,synergy,off,24,21,6164.67
3,1,synergy,off,24,22,40677.18
3,1,synergy,off,24,23,19177.86
3,1,synergy,off,24,24,-6909.64
3,1,synergy,off,24,25,1797.86
3,1,synergy,off,24,26,5176.22
3,1,synergy,off,24,27,7372.01
3,1,synergy,off,24,28,37116.63
3,1,synergy,off,24,29,53782.02
3,1,synergy,off,24,30,57188.27
3,1,synergy,off,24,31,56968.27
3,1,synergy,off,24,32,21953.27
3,1,synergy,off,24,33,22779.52
3,1,synergy,off,24,34,21802.13
3,1,synergy,off,24,35,21802.13
3,1,synergy,off,24,36,21809.53
3,1,synergy,off,24,37,21956.73
3,1,synergy,off,24,38,23567.75
3,1,synergy,off,24,39,27461.76
3,1,synergy,off,24,40,33319.76
3,1,synergy,off,25,1,-24980.00
3,1,synergy,off,25,2,-24915.92
3,1,synergy,off,25,3,-24778.22
3,1,synergy,off,25,4,-24778.22
3,1,synergy,off,25,5,-24576.40
3,1,synergy,off,25,6,-24148.77
3,1,synergy,off,25,7,-23853.77
3,1,synergy,off,25,8,-23505.17
3,1,synergy,off,25,9,-20229.41
3,1,synergy,off,25,10,-19379.41
3,1,synergy,off,25,11,-19499.41
3,1,synergy,off,25,12,-18605.41
3,1,synergy,off,25,13,-18155.41
3,1,synergy,off,25,14,-18310.41
3,1,synergy,off,25,15,-17450.41
3,1,synergy,off,25,16,-13916.06
3,1,synergy,off,25,17,-8947.96
3,1,synergy,off,25,18,-7732.96
3,1,synergy,off,25,19,-7372.96
3,1,synergy,off,25,20,-8332.96
3,1,synergy,off,25,21,-6972.96
3,1,synergy,off,25,22,-501.67
3,1,synergy,off,25,23,2915.89
3,1,synergy,off,25,24,-10194.11
3,1,synergy,off,25,25,-1849.11
3,1,synergy,off,25,26,3980.89
3,1,synergy,off,25,27,1500.89
3,1,synergy,off,25,28,-753.11
3,1,synergy,off,25,29,1316.89
3,1,synergy,off,25,30,20801.89
3,1,synergy,off,25,31,21826.89
3,1,synergy,off,25,32,8061.89
3,1,synergy,off,25,33,125040.56
3,1,synergy,off,25,34,126506.81
3,1,synergy,off,25,35,129928.06
3,1,synergy,off,25,36,42253.68
3,1,synergy,off,25,37,19149.16
3,1,synergy,off,25,38,23866.66
3,1,synergy,off,25,39,22856.66
3,1,synergy,off,25,40,19578.77
3,1,synergy,off,26,1,-24980.00
3,1,synergy,off,26,2,-24971.15
3,1,synergy,off,26,3,-24851.47
3,1,synergy,off,26,4,-24452.06
3,1,synergy,off,26,5,-24382.06
3,1,synergy,off,26,6,-23984.24
3,1,synergy,off,26,7,-24087.14
3,1,synergy,off,26,8,-24985.46
3,1,synergy,off,26,9,-24972.75
3,1,synergy,off,26,10,-24975.70
3,1,synergy,off,26,11,-24868.57
3,1,synergy,off,26,12,-24709.81
3,1,synergy,off,26,13,-24549.62
3,1,synergy,off,26,14,-24266.42
3,1,synergy,off,26,15,-24207.33
3,1,synergy,off,26,16,-23408.61
3,1,synergy,off,26,17,-22822.99
3,1,synergy,off,26,18,-21689.03
3,1,synergy,off,26,19,-21366.47
3,1,synergy,off,26,20,-20055.65
3,1,synergy,off,26,21,-23596.12
3,1,synergy,off,26,22,-23190.11
3,1,synergy,off,26,23,-22209.31
3,1,synergy,off,26,24,-20048.65
3,1,synergy,off,26,25,-19893.65
3,1,synergy,off,26,26,-19648.52
3,1,synergy,off,26,27,-19177.82
3,1,synergy,off,26,28,-17291.46
3,1,synergy,off,26,29,-16443.99
3,1,synergy,off,26,30,-11406.32
3,1,synergy,off,26,31,-19691.64
3,1,synergy,off,26,32,-19587.77
3,1,synergy,off,26,33,-19350.80
3,1,synergy,off,26,34,-18493.12
3,1,synergy,off,26,35,-18494.04
3,1,synergy,off,26,36,-17771.38
3,1,synergy,off,26,37,-16464.86
3,1,synergy,off,26,38,-16474.86
3,1,synergy,off,26,39,-13534.86
3,1,synergy,off,26,40,-15389.86
3,1,synergy,off,27,1,-24980.00
3,1,synergy,off,27,2,-24961.75
3,1,synergy,off,27,3,-24952.39
3,1,synergy,off,27,4,-24926.52
3,1,synergy,off,27,5,-24825.52
3,1,synergy,off,27,6,-24811.93
3,1,synergy,off,27,7,-24664.08
3,1,synergy,off,27,8,-24373.48
3,1,synergy,off,27,9,-23703.80
3,1,synergy,off,27,10,-23503.80
3,1,synergy,off,27,11,-22912.51
3,1,synergy,off,27,12,-21517.51
3,1,synergy,off,27,13,-19544.68
3,1,synergy,off,27,14,-19033.10
3,1,synergy,off,27,15,-18878.10
3,1,synergy,off,27,16,-15738.64
3,1,synergy,off,27,17,-15407.77
3,1,synergy,off,27,18,-15492.77
3,1,synergy,off,27,19,-14761.53
3,1,synergy,off,27,20,-12858.23
3,1,synergy,off,27,21,-9649.33
3,1,synergy,off,27,22,-8346.51
3,1,synergy,off,27,23,-5645.44
3,1,synergy,off,27,24,-10301.42
3,1,synergy,off,27,25,-1361.89
3,1,synergy,off,27,26,-1083.83
3,1,synergy,off,27,27,3760.62
3,1,synergy,off,27,28,-6180.26
3,1,synergy,off,27,29,-1498.63
3,1,synergy,off,27,30,1597.37
3,1,synergy,off,27,31,-6056.52
3,1,synergy,off,27,32,-4298.90
3,1,synergy,off,27,33,18680.10
3,1,synergy,off,27,34,20340.98
3,1,synergy,off,27,35,29829.85
3,1,synergy,off,27,36,12290.70
3,1,synergy,off,27,37,11996.86
3,1,synergy,off,27,38,10333.17
3,1,synergy,off,27,39,12238.77
3,1,synergy,off,27,40,3536.93
3,1,synergy,off,28,1,-24980.00
3,1,synergy,off,28,2,-24954.00
3,1,synergy,off,28,3,-24954.00
3,1,synergy,off,28,4,-24950.06
3,1,synergy,off,28,5,-24898.78
3,1,synergy,off,28,6,-24837.04
3,1,synergy,off,28,7,-24985.92
3,1,synergy,off,28,8,-24981.78
3,1,synergy,off,28,9,-24958.59
3,1,synergy,off,28,10,-24842.72
3,1,synergy,off,28,11,-24756.02
3,1,synergy,off,28,12,-24672.17
3,1,synergy,off,28,13,-24387.17
3,1,synergy,off,28,14,-23496.70
3,1,synergy,off,28,15,-23554.90
3,1,synergy,off,28,16,-21718.20
3,1,synergy,off,28,17,-20111.72
3,1,synergy,off,28,18,-19976.72
3,1,synergy,off,28,19,-17493.98
3,1,synergy,off,28,20,-18273.98
3,1,synergy,off,28,21,-17838.98
3,1,synergy,off,28,22,-15369.36
3,1,synergy,off,28,23,-6744.36
3,1,synergy,off,28,24,-11419.36
3,1,synergy,off,28,25,-5549.36
3,1,synergy,off,28,26,-5584.36
3,1,synergy,off,28,27,-5074.36
3,1,synergy,off,28,28,-4299.36
3,1,synergy,off,28,29,-2214.36
3,1,synergy,off,28,30,1500.64
3,1,synergy,off,28,31,6320.41
3,1,synergy,off,28,32,-174.43
3,1,synergy,off,28,33,7554.95
3,1,synergy,off,28,34,11234.95
3,1,synergy,off,28,35,17832.18
3,1,synergy,off,28,36,16487.18
3,1,synergy,off,28,37,26105.28
3,1,synergy,off,28,38,32573.12
3,1,synergy,off,28,39,33477.30
3,1,synergy,off,28,40,22393.60
3,1,synergy,off,29,1,-24980.00
3,1,synergy,off,29,2,-24920.94
3,1,synergy,off,29,3,-24867.62
3,1,synergy,off,29,4,-24870.39
3,1,synergy,off,29,5,-24435.35
3,1,synergy,off,29,6,-23109.97
3,1,synergy,off,29,7,-23179.97
3,1,synergy,off,29,8,-23446.49
3,1,synergy,off,29,9,-21855.11
3,1,synergy,off,29,10,-22098.80
3,1,synergy,off,29,11,-20242.39
3,1,synergy,off,29,12,-19894.73
3,1,synergy,off,29,13,-11046.01
3,1,synergy,off,29,14,-9055.39
3,1,synergy,off,29,15,4733.09
3,1,synergy,off,29,16,-14580.91
3,1,synergy,off,29,17,-12472.47
3,1,synergy,off,29,18,-10207.79
3,1,synergy,off,29,19,-3540.08
3,1,synergy,off,29,20,-4054.77
3,1,synergy,off,29,21,-2659.75
3,1,synergy,off,29,22,6382.67
3,1,synergy,off,29,23,6820.36
3,1,synergy,off,29,24,-1421.50
3,1,synergy,off,29,25,9176.00
3,1,synergy,off,29,26,15147.91
3,1,synergy,off,29,27,16710.92
3,1,synergy,off,29,28,4598.23
3,1,synergy,off,29,29,4523.23
3,1,synergy,off,29,30,4003.23
3,1,synergy,off,29,31,7634.17
3,1,synergy,off,29,32,11590.62
3,1,synergy,off,29,33,31706.08
3,1,synergy,off,29,34,36503.62
3,1,synergy,off,29,35,62492.46
3,1,synergy,off,29,36,28404.96
3,1,synergy,off,29,37,30398.71
3,1,synergy,off,29,38,8138.76
3,1,synergy,off,29,39,8259.08
3,1,synergy,off,29,40,9164.31
6,1,synergy,off,0,1,-174980.00
6,1,synergy,off,0,2,-174981.11
6,1,synergy,off,0,3,-174981.05
6,1,synergy,off,0,4,-174955.49
6,1,synergy,off,0,5,-174957.65
6,1,synergy,off,0,6,-174930.23
6,1,synergy,off,0,7,-174983.54
6,1,synergy,off,0,8,-174974.26
6,1,synergy,off,0,9,-174966.67
6,1,synergy,off,0,10,-174966.67
6,1,synergy,off,0,11,-174948.29
6,1,synergy,off,0,12,-174957.51
6,1,synergy,off,0,13,-174833.70
6,1,synergy,off,0,14,-174823.12
6,1,synergy,off,0,15,-174357.19
6,1,synergy,off,0,16,-174415.39
6,1,synergy,off,0,17,-171852.26
6,1,synergy,off,0,18,-162136.73
6,1,synergy,off,0,19,-159617.42
6,1,synergy,off,0,20,-141705.40
6,1,synergy,off,0,21,-132395.71
6,1,synergy,off,0,22,-132510.71
6,1,synergy,off,0,23,-132565.71
6,1,synergy,off,0,24,-113909.36
6,1,synergy,off,0,25,-53798.70
6,1,synergy,off,0,26,58909.07
6,1,synergy,off,0,27,60681.89
6,1,synergy,off,0,28,-63039.36
6,1,synergy,off,0,29,17199.89
6,1,synergy,off,0,30,26891.39
6,1,synergy,off,0,31,25211.39
6,1,synergy,off,0,32,16498.64
6,1,synergy,off,0,33,21181.55
6,1,synergy,off,0,34,23411.17
6,1,synergy,off,0,35,40057.57
6,1,synergy,off,0,36,75567.84
6,1,synergy,off,0,37,83452.24
6,1,synergy,off,0,38,93376.49
6,1,synergy,off,0,39,280482.92
6,1,synergy,off,0,40,217848.48
6,1,synergy,off,1,1,-174980.00
6,1,synergy,off,1,2,-174978.93
6,1,synergy,off,1,3,-174972.25
6,1,synergy,off,1,4,-174972.25
6,1,synergy,off,1,5,-174954.67
6,1,synergy,off,1,6,-174729.17
6,1,synergy,off,1,7,-173803.13
6,1,synergy,off,1,8,-174888.20
6,1,synergy,off,1,9,-174503.45
6,1,synergy,off,1,10,-174026.27
6,1,synergy,off,1,11,-173475.84
6,1,synergy,off,1,12,-168743.85
6,1,synergy,off,1,13,-167958.85
6,1,synergy,off,1,14,-167628.85
6,1,synergy,off,1,15,-168393.15
6,1,synergy,off,1,16,-165698.15
6,1,synergy,off,1,17,-161688.59
6,1,synergy,off,1,18,-161488.59
6,1,synergy,off,1,19,-161148.59
6,1,synergy,off,1,20,-161158.59
6,1,synergy,off,1,21,-159938.59
6,1,synergy,off,1,22,-159748.59
6,1,synergy,off,1,23,-157228.59
6,1,synergy,off,1,24,-140837.39
6,1,synergy,off,1,25,-122567.47
6,1,synergy,off,1,26,-129948.63
6,1,synergy,off,1,27,-110888.63
6,1,synergy,off,1,28,-103618.63
6,1,synergy,off,1,29,-102279.88
6,1,synergy,off,1,30,-25135.73
6,1,synergy,off,1,31,5814.89
6,1,synergy,off,1,32,397849.10
6,1,synergy,off,1,33,429850.62
6,1,synergy,off,1,34,429900.50
6,1,synergy,off,1,35,431028.46
6,1,synergy,off,1,36,425002.84
6,1,synergy,off,1,37,426929.09
6,1,synergy,off,1,38,443000.34
6,1,synergy,off,1,39,501663.59
6,1,synergy,off,1,40,423787.89
6,1,synergy,off,2,1,-174980.00
6,1,synergy,off,2,2,-174980.00
6,1,synergy,off,2,3,-174983.38
6,1,synergy,off,2,4,-174959.78
6,1,synergy,off,2,5,-174959.78
6,1,synergy,off,2,6,-174955.88
6,1,synergy,off,2,7,-174967.67
6,1,synergy,off,2,8,-174986.45
6,1,synergy,off,2,9,-174981.45
6,1,synergy,off,2,10,-174981.45
6,1,synergy,off,2,11,-174977.62
6,1,synergy,off,2,12,-174977.62
6,1,synergy,off,2,13,-174977.62
6,1,synergy,off,2,14,-174978.81
6,1,synergy,off,2,15,-174991.09
6,1,synergy,off,2,16,-174991.09
6,1,synergy,off,2,17,-174981.09
6,1,synergy,off,2,18,-174981.09
6,1,synergy,off,2,19,-174972.72
6,1,synergy,off,2,20,-174972.72
6,1,synergy,off,2,21,-174986.36
6,1,synergy,off,2,22,-174986.36
6,1,synergy,off,2,23,-174986.36
6,1,synergy,off,2,24,-174986.36
6,1,synergy,off,2,25,-174976.36
6,1,synergy,off,2,26,-174976.36
6,1,synergy,off,2,27,-174981.72
6,1,synergy,off,2,28,-174985.40
6,1,synergy,off,2,29,-174985.40
6,1,synergy,off,2,30,-174700.50
6,1,synergy,off,2,31,-174232.60
6,1,synergy,off,2,32,-173857.91
6,1,synergy,off,2,33,-170323.83
6,1,synergy,off,2,34,-168718.83
6,1,synergy,off,2,35,-159075.20
6,1,synergy,off,2,36,-165479.12
6,1,synergy,off,2,37,-165444.12
6,1,synergy,off,2,38,-165244.12
6,1,synergy,off,2,39,-149108.16
6,1,synergy,off,2,40,-164558.16
6,1,synergy,off,3,1,-174980.00
6,1,synergy,off,3,2,-174981.92
6,1,synergy,off,3,3,-174976.78
6,1,synergy,off,3,4,-174986.34
6,1,synergy,off,3,5,-174972.96
6,1,synergy,off,3,6,-174972.96
6,1,synergy,off,3,7,-174973.37
6,1,synergy,off,3,8,-174978.41
6,1,synergy,off,3,9,-174956.95
6,1,synergy,off,3,10,-174963.05
6,1,synergy,off,3,11,-174960.85
6,1,synergy,off,3,12,-174959.70
6,1,synergy,off,3,13,-174936.41
6,1,synergy,off,3,14,-174927.75
6,1,synergy,off,3,15,-174896.66
6,1,synergy,off,3,16,-174326.66
6,1,synergy,off,3,17,-173302.29
6,1,synergy,off,3,18,-171340.14
6,1,synergy,off,3,19,-171035.14
6,1,synergy,off,3,20,-173055.74
6,1,synergy,off,3,21,-171404.62
6,1,synergy,off,3,22,-171054.62
6,1,synergy,off,3,23,-166459.62
6,1,synergy,off,3,24,-168604.62
6,1,synergy,off,3,25,-164452.43
6,1,synergy,off,3,26,-162406.68
6,1,synergy,off,3,27,-160036.74
6,1,synergy,off,3,28,-160037.01
6,1,synergy,off,3,29,-166059.85
6,1,synergy,off,3,30,-161026.25
6,1,synergy,off,3,31,-158467.46
6,1,synergy,off,3,32,-158377.86
6,1,synergy,off,3,33,-144227.87
6,1,synergy,off,3,34,-143781.57
6,1,synergy,off,3,35,-123519.29
6,1,synergy,off,3,36,-138333.84
6,1,synergy,off,3,37,-136188.84
6,1,synergy,off,3,38,-117953.40
6,1,synergy,off,3,39,-108545.26
6,1,synergy,off,3,40,-117651.14
6,1,synergy,off,4,1,-174980.00
6,1,synergy,off,4,2,-174980.00
6,1,synergy,off,4,3,-174689.00
6,1,synergy,off,4,4,-174689.00
6,1,synergy,off,4,5,-174559.04
6,1,synergy,off,4,6,-174184.85
6,1,synergy,off,4,7,-174039.85
6,1,synergy,off,4,8,-172061.33
6,1,synergy,off,4,9,-172066.33
6,1,synergy,off,4,10,-171756.33
6,1,synergy,off,4,11,-172346.33
6,1,synergy,off,4,12,-172346.27
6,1,synergy,off,4,13,-172320.88
6,1,synergy,off,4,14,-172236.36
6,1,synergy,off,4,15,-171969.82
6,1,synergy,off,4,16,-171417.47
6,1,synergy,off,4,17,-169906.05
6,1,synergy,off,4,18,-167604.39
6,1,synergy,off,4,19,-159465.89
6,1,synergy,off,4,20,-164700.89
6,1,synergy,off,4,21,-161752.51
6,1,synergy,off,4,22,-160000.76
6,1,synergy,off,4,23,-154794.51
6,1,synergy,off,4,24,-163250.42
6,1,synergy,off,4,25,-143666.05
6,1,synergy,off,4,26,-140934.30
6,1,synergy,off,4,27,-124112.43
6,1,synergy,off,4,28,-154299.06
6,1,synergy,off,4,29,-153388.04
6,1,synergy,off,4,30,-152595.04
6,1,synergy,off,4,31,-147338.17
6,1,synergy,off,4,32,-132484.20
6,1,synergy,off,4,33,-126307.95
6,1,synergy,off,4,34,-124300.45
6,1,synergy,off,4,35,-89724.12
6,1,synergy,off,4,36,-98782.08
6,1,synergy,off,4,37,-97309.58
6,1,synergy,off,4,38,-87770.29
6,1,synergy,off,4,39,74790.39
6,1,synergy,off,4,40,-92992.84
6,1,synergy,off,5,1,-174980.00
6,1,synergy,off,5,2,-174980.00
6,1,synergy,off,5,3,-174980.00
6,1,synergy,off,5,4,-174980.86
6,1,synergy,off,5,5,-174688.64
6,1,synergy,off,5,6,-174513.64
6,1,synergy,off,5,7,-174346.80
6,1,synergy,off,5,8,-173593.12
6,1,synergy,off,5,9,-171284.84
6,1,synergy,off,5,10,-168844.84
6,1,synergy,off,5,11,-162688.30
6,1,synergy,off,5,12,-166099.78
6,1,synergy,off,5,13,-165784.78
6,1,synergy,off,5,14,-166384.78
6,1,synergy,off,5,15,-166364.78
6,1,synergy,off,5,16,-160269.78
6,1,synergy,off,5,17,-148500.44
6,1,synergy,off,5,18,-149091.85
6,1,synergy,off,5,19,-146867.14
6,1,synergy,off,5,20,-158906.35
6,1,synergy,off,5,21,-155957.92
6,1,synergy,off,5,22,-154568.54
6,1,synergy,off,5,23,-128956.98
6,1,synergy,off,5,24,-128726.04
6,1,synergy,off,5,25,-132022.96
6,1,synergy,off,5,26,-110242.59
6,1,synergy,off,5,27,-110630.82
6,1,synergy,off,5,28,-108027.13
6,1,synergy,off,5,29,-89155.18
6,1,synergy,off,5,30,9525.58
6,1,synergy,off,5,31,15087.77
6,1,synergy,off,5,32,-69622.55
6,1,synergy,off,5,33,124692.14
6,1,synergy,off,5,34,135646.83
6,1,synergy,off,5,35,136668.08
6,1,synergy,off,5,36,640676.82
6,1,synergy,off,5,37,646084.32
6,1,synergy,off,5,38,2838233.07
6,1,synergy,off,5,39,2837943.07
6,1,synergy,off,5,40,2800443.07
6,1,synergy,off,6,1,-174980.00
6,1,synergy,off,6,2,-174980.00
6,1,synergy,off,6,3,-174942.27
6,1,synergy,off,6,4,-174904.47
6,1,synergy,off,6,5,-174912.11
6,1,synergy,off,6,6,-174860.04
6,1,synergy,off,6,7,-174794.01
6,1,synergy,off,6,8,-174472.51
6,1,synergy,off,6,9,-174387.51
6,1,synergy,off,6,10,-173796.62
6,1,synergy,off,6,11,-173746.51
6,1,synergy,off,6,12,-172826.93
6,1,synergy,off,6,13,-172213.22
6,1,synergy,off,6,14,-169595.22
6,1,synergy,off,6,15,-163148.74
6,1,synergy,off,6,16,-160542.28
6,1,synergy,off,6,17,-144420.63
6,1,synergy,off,6,18,-144420.63
6,1,synergy,off,6,19,-143000.63
6,1,synergy,off,6,20,-147897.75
6,1,synergy,off,6,21,-134835.51
6,1,synergy,off,6,22,-128660.51
6,1,synergy,off,6,23,-128055.51
6,1,synergy,off,6,24,-132478.99
6,1,synergy,off,6,25,-127940.79
6,1,synergy,off,6,26,-123546.83
6,1,synergy,off,6,27,-124963.23
6,1,synergy,off,6,28,-120151.63
6,1,synergy,off,6,29,-119670.38
6,1,synergy,off,6,30,-119805.38
6,1,synergy,off,6,31,-120085.38
6,1,synergy,off,6,32,-108166.41
6,1,synergy,off,6,33,-108101.41
6,1,synergy,off,6,34,-107255.79
6,1,synergy,off,6,35,-108392.32
6,1,synergy,off,6,36,-107864.58
6,1,synergy,off,6,37,-106524.01
6,1,synergy,off,6,38,-104585.26
6,1,synergy,off,6,39,-100990.99
6,1,synergy,off,6,40,-90151.82
6,1,synergy,off,7,1,-174980.00
6,1,synergy,off,7,2,-174976.01
6,1,synergy,off,7,3,-174963.77
6,1,synergy,off,7,4,-174981.39
6,1,synergy,off,7,5,-174868.29
6,1,synergy,off,7,6,-174421.67
6,1,synergy,off,7,7,-173911.98
6,1,synergy,off,7,8,-173911.98
6,1,synergy,off,7,9,-171327.19
6,1,synergy,off,7,10,-170997.19
6,1,synergy,off,7,11,-170492.19
6,1,synergy,off,7,12,-170072.19
6,1,synergy,off,7,13,-169187.19
6,1,synergy,off,7,14,-168707.19
6,1,synergy,off,7,15,-165394.06
6,1,synergy,off,7,16,-166698.09
6,1,synergy,off,7,17,-166688.09
6,1,synergy,off,7,18,-166677.20
6,1,synergy,off,7,19,-166325.64
6,1,synergy,off,7,20,-166283.72
6,1,synergy,off,7,21,-165701.93
6,1,synergy,off,7,22,-165696.17
6,1,synergy,off,7,23,-164971.92
6,1,synergy,off,7,24,-162351.65
6,1,synergy,off,7,25,-159047.40
6,1,synergy,off,7,26,-157699.87
6,1,synergy,off,7,27,-150800.72
6,1,synergy,off,7,28,-148650.13
6,1,synergy,off,7,29,-146232.47
6,1,synergy,off,7,30,-144894.71
6,1,synergy,off,7,31,-145383.44
6,1,synergy,off,7,32,-156578.03
6,1,synergy,off,7,33,-153093.76
6,1,synergy,off,7,34,-152973.76
6,1,synergy,off,7,35,-151696.76
6,1,synergy,off,7,36,-150806.76
6,1,synergy,off,7,37,-141126.97
6,1,synergy,off,7,38,-139307.43
6,1,synergy,off,7,39,-138327.43
6,1,synergy,off,7,40,-145325.05
6,1,synergy,off,8,1,-174980.00
6,1,synergy,off,8,2,-174946.28
6,1,synergy,off,8,3,-174953.58
6,1,synergy,off,8,4,-174910.41
6,1,synergy,off,8,5,-174912.36
6,1,synergy,off,8,6,-174941.94
6,1,synergy,off,8,7,-174835.04
6,1,synergy,off,8,8,-174917.52
6,1,synergy,off,8,9,-174912.52
6,1,synergy,off,8,10,-174875.34
6,1,synergy,off,8,11,-174876.85
6,1,synergy,off,8,12,-174825.25
6,1,synergy,off,8,13,-173807.11
6,1,synergy,off,8,14,-173548.82
6,1,synergy,off,8,15,-173564.46
6,1,synergy,off,8,16,-172026.89
6,1,synergy,off,8,17,-170021.96
6,1,synergy,off,8,18,-169356.20
6,1,synergy,off,8,19,-167806.65
6,1,synergy,off,8,20,-159415.53
6,1,synergy,off,8,21,-153240.46
6,1,synergy,off,8,22,-133845.46
6,1,synergy,off,8,23,-92569.11
6,1,synergy,off,8,24,-125114.11
6,1,synergy,off,8,25,-125454.11
6,1,synergy,off,8,26,-114874.11
6,1,synergy,off,8,27,-110764.11
6,1,synergy,off,8,28,-104567.08
6,1,synergy,off,8,29,-103627.08
6,1,synergy,off,8,30,-93255.51
6,1,synergy,off,8,31,-21773.93
6,1,synergy,off,8,32,-87948.93
6,1,synergy,off,8,33,-82023.93
6,1,synergy,off,8,34,-82678.93
6,1,synergy,off,8,35,-80498.93
6,1,synergy,off,8,36,-80208.93
6,1,synergy,off,8,37,-76703.93
6,1,synergy,off,8,38,-40312.88
6,1,synergy,off,8,39,-88647.04
6,1,synergy,off,8,40,-86607.04
6,1,synergy,off,9,1,-174980.00
6,1,synergy,off,9,2,-174979.36
6,1,synergy,off,9,3,-174927.07
6,1,synergy,off,9,4,-174899.95
6,1,synergy,off,9,5,-174915.90
6,1,synergy,off,9,6,-174833.08
6,1,synergy,off,9,7,-174712.10
6,1,synergy,off,9,8,-173672.10
6,1,synergy,off,9,9,-173588.77
6,1,synergy,off,9,10,-172321.80
6,1,synergy,off,9,11,-171876.80
6,1,synergy,off,9,12,-170630.58
6,1,synergy,off,9,13,-170376.82
6,1,synergy,off,9,14,-171231.82
6,1,synergy,off,9,15,-169016.82
6,1,synergy,off,9,16,-166471.82
6,1,synergy,off,9,17,-162749.32
6,1,synergy,off,9,18,-160605.57
6,1,synergy,off,9,19,-148274.27
6,1,synergy,off,9,20,-133801.67
6,1,synergy,off,9,21,-100260.49
6,1,synergy,off,9,22,-100435.49
6,1,synergy,off,9,23,-97626.74
6,1,synergy,off,9,24,-130330.49
6,1,synergy,off,9,25,-129915.49
6,1,synergy,off,9,26,-113232.99
6,1,synergy,off,9,27,-12551.39
6,1,synergy,off,9,28,-72361.34
6,1,synergy,off,9,29,-67930.74
6,1,synergy,off,9,30,-67930.74
6,1,synergy,off,9,31,-65586.99
6,1,synergy,off,9,32,-68399.49
6,1,synergy,off,9,33,116470.51
6,1,synergy,off,9,34,367648.25
6,1,synergy,off,9,35,370457.25
6,1,synergy,off,9,36,213372.25
6,1,synergy,off,9,37,397155.75
6,1,synergy,off,9,38,401040.75
6,1,synergy,off,9,39,388000.75
6,1,synergy,off,9,40,367704.75
6,1,synergy,off,10,1,-174980.00
6,1,synergy,off,10,2,-174979.91
6,1,synergy,off,10,3,-174584.99
6,1,synergy,off,10,4,-174594.99
6,1,synergy,off,10,5,-173459.99
6,1,synergy,off,10,6,-170536.91
6,1,synergy,off,10,7,-171129.48
6,1,synergy,off,10,8,-171129.48
6,1,synergy,off,10,9,-169824.48
6,1,synergy,off,10,10,-167939.40
6,1,synergy,off,10,11,-164236.10
6,1,synergy,off,10,12,-163236.10
6,1,synergy,off,10,13,-162023.60
6,1,synergy,off,10,14,-162778.60
6,1,synergy,off,10,15,-156261.10
6,1,synergy,off,10,16,-164336.10
6,1,synergy,off,10,17,-154763.60
6,1,synergy,off,10,18,-114977.44
6,1,synergy,off,10,19,-82050.50
6,1,synergy,off,10,20,-117550.50
6,1,synergy,off,10,21,-115519.25
6,1,synergy,off,10,22,80324.07
6,1,synergy,off,10,23,104411.69
6,1,synergy,off,10,24,-18979.56
6,1,synergy,off,10,25,-15909.56
6,1,synergy,off,10,26,9323.00
6,1,synergy,off,10,27,24577.12
6,1,synergy,off,10,28,70506.00
6,1,synergy,off,10,29,80817.37
6,1,synergy,off,10,30,117446.82
6,1,synergy,off,10,31,340631.68
6,1,synergy,off,10,32,276094.91
6,1,synergy,off,10,33,277711.82
6,1,synergy,off,10,34,275874.68
6,1,synergy,off,10,35,275755.58
6,1,synergy,off,10,36,275735.05
6,1,synergy,off,10,37,275743.81
6,1,synergy,off,10,38,275742.34
6,1,synergy,off,10,39,275743.40
6,1,synergy,off,10,40,275763.94
6,1,synergy,off,11,1,-174980.00
6,1,synergy,off,11,2,-174981.96
6,1,synergy,off,11,3,-174966.30
6,1,synergy,off,11,4,-174966.30
6,1,synergy,off,11,5,-174974.88
6,1,synergy,off,11,6,-174974.88
6,1,synergy,off,11,7,-174975.03
6,1,synergy,off,11,8,-174975.23
